
808	14825
812	9492
816	4439
820	9433
824	13903
828	7620
832	10802
835	18606
839	12859
843	2391
847	6274
851	8908
855	9702
859	7114
863	14359
867	11133
871	11043
875	26573
878	19637
882	18046
886	60861
890	98311
894	119351
898	113788
902	78041
906	28303
910	19246
914	32745
917	26200
921	11535
925	16435
929	28673
933	28544
937	19503
941	15636
945	11959
949	554
953	12463
957	21447
960	23245
964	13558
968	13364
972	28106
976	24742
980	9361
984	25499
988	36318
992	27452
996	13286
1000	63949
1003	114673
1007	137860
1011	127779
1015	95690
1019	53180
1023	16276
1027	23472
1031	25512
1035	16940
1039	16810
1042	19315
1046	14593
1050	19806
1054	34829
1058	32891
1062	30177
1066	68688
1070	112988
1074	138819
1078	130749
1082	88085
1085	32772
1089	17447
1093	29629
1097	22576
1101	5163
1105	12650
1109	18074
1113	7121
1117	10095
1121	17295
1125	8847
1128	8499
1132	25473
1136	39325
1140	49601
1144	52065
1148	41939
1152	22104
1156	9967
1160	15800
1164	15237
1167	8428
1171	6248
1175	14195
1179	14435
1183	9671
1187	12079
1191	12820
1195	9551
1199	8817
1203	10429
1207	9577
1210	10371
1214	15793
1218	14615
1222	11794
1226	20152
1230	24577
1234	16364
1238	17836
1242	60801
1246	103071
1250	123111
1253	114385
1257	83818
1261	43162
1265	19292
1269	30584
1273	26807
1277	11150
1281	12066
1285	17466
1289	14523
1292	9528
1296	15514
1300	16924
1304	9945
1308	12210
1312	16736
1316	14373
1320	7796
1324	4909
1328	11174
1332	11427
1335	8136
1339	8344
1343	5716
1347	831
1351	4478
1355	6912
1359	7734
1363	4284
1367	5172
1371	8387
1375	6611
1378	6705
1382	9227
1386	10154
1390	9555
1394	3640
1398	8252
1402	17097
1406	16515
1410	10077
1414	11694
1417	28668
1421	56255
1425	78694
1429	83686
1433	70941
1437	44734
1441	10156
1445	20239
1449	31077
1453	19887
1457	424
1460	14685
1464	18125
1468	10290
1472	6465
1476	21700
1480	23505
1484	11780
1488	3796
1492	9600
1496	12086
1500	13507
1503	14906
1507	15813
1511	8467
1515	7842
1519	17335
1523	15074
1527	5526
1531	4854
1535	9498
1539	10805
1542	5740
1546	2688
1550	6736
1554	4030
1558	3850
---
808	13436
812	17319
816	23106
820	23127
824	21031
828	21648
832	19353
835	15854
839	18095
843	20945
847	18272
851	16771
855	26384
859	29575
863	21535
867	20442
871	26849
875	24955
878	21143
882	39880
886	63478
890	70344
894	62533
898	56432
902	46338
906	21524
910	9228
914	30560
917	35606
921	17706
925	30509
929	76505
933	100933
937	94392
941	69201
945	40968
949	23778
953	23975
957	16192
960	4265
964	14606
968	12101
972	4821
976	8680
980	7764
984	3677
988	7469
992	14796
996	15987
1000	9369
1003	2220
1007	9122
1011	14759
1015	16580
1019	14230
1023	9359
1027	9101
1031	15846
1035	16942
1039	11869
1042	12666
1046	15407
1050	12963
1054	9890
1058	12062
1062	15648
1066	16363
1070	16143
1074	14866
1078	9358
1082	5571
1085	9046
1089	10199
1093	7784
1097	6654
1101	12014
1105	11725
1109	4391
1113	7328
1117	8993
1121	5771
1125	7823
1128	9876
1132	11831
1136	19320
1140	30657
1144	36264
1148	29734
1152	17329
1156	16653
1160	20610
1164	17712
1167	9617
1171	12463
1175	20666
1179	21172
1183	16904
1187	14599
1191	14007
1195	14239
1199	15808
1203	16016
1207	13264
1210	13884
1214	18408
1218	18539
1222	15218
1226	14045
1230	14494
1234	15175
1238	18910
1242	23426
1246	20984
1250	10316
1253	8495
1257	14353
1261	12447
1265	8112
1269	9873
1273	13181
1277	12363
1281	11534
1285	14249
1289	12316
1292	7718
1296	11447
1300	14609
1304	12673
1308	7346
1312	9687
1316	14150
1320	12589
1324	11239
1328	12218
1332	9334
1335	7418
1339	12927
1343	16935
1347	13922
1351	9997
1355	16442
1359	17604
1363	10512
1367	9999
1371	16158
1375	16339
1378	10794
1382	16069
1386	24347
1390	19901
1394	9260
1398	21009
1402	29298
1406	22682
1410	18768
1414	58322
1417	102425
1421	129576
1425	131856
1429	111536
1433	74210
1437	30849
1441	15021
1445	27043
1449	22915
1453	9430
1457	9580
1460	19217
1464	17359
1468	6887
1472	12301
1476	16384
1480	11106
1484	4713
1488	9776
1492	12925
1496	9796
1500	10407
1503	15183
1507	12311
1511	5164
1515	8979
1519	12287
1523	10050
1527	5657
1531	10671
1535	13077
1539	9418
1542	10808
1546	13408
1550	9766
1554	3600
1558	8599
---
808	14401
812	15080
816	19288
820	19594
824	17178
828	18412
832	17844
835	15191
839	14511
843	13768
847	12381
851	18501
855	28176
859	25897
863	15367
867	26383
871	33336
875	22823
878	13999
882	44741
886	77230
890	89591
894	72974
898	38661
902	7461
906	9158
910	14017
914	12245
917	7197
921	12018
925	17887
929	17475
933	21743
937	32558
941	38217
945	36807
949	27991
953	13181
957	12825
960	15938
964	8805
968	4919
972	6188
976	8645
980	6990
984	9947
988	16110
992	8494
996	15239
1000	52198
1003	102536
1007	145625
1011	152981
1015	117292
1019	58053
1023	3141
1027	36927
1031	41135
1035	12517
1039	28221
1042	44042
1046	24670
1050	12365
1054	38676
1058	36924
1062	6848
1066	62318
1070	123742
1074	150329
1078	128512
1082	75859
1085	25146
1089	24063
1093	32739
1097	25261
1101	23182
1105	25552
1109	18274
1113	15433
1117	14533
1121	1587
1125	20936
1128	45764
1132	61519
1136	57226
1140	36542
1144	26454
1148	33416
1152	31888
1156	22867
1160	18154
1164	21896
1167	21853
1171	18684
1175	22881
1179	25470
1183	19865
1187	13744
1191	18233
1195	24749
1199	23845
1203	19982
1207	28132
1210	33904
1214	26855
1218	20468
1222	34826
1226	48977
1230	46949
1234	52138
1238	106672
1242	173006
1246	219738
1250	231294
1253	201969
1257	141025
1261	79654
1265	58751
1269	59822
1273	48849
1277	34968
1281	38014
1285	41903
1289	33082
1292	25527
1296	29076
1300	28043
1304	21676
1308	20570
1312	25054
1316	26110
1320	25417
1324	27037
1328	25030
1332	18813
1335	17093
1339	19634
1343	19580
1347	17381
1351	18983
1355	21311
1359	20161
1363	20207
1367	20579
1371	16877
1375	13682
1378	18714
1382	24117
1386	22092
1390	19606
1394	26913
1398	30343
1402	24495
1406	20515
1410	30446
1414	43326
1417	48642
1421	43131
1425	30907
1429	19726
1433	15543
1437	15509
1441	13852
1445	10959
1449	9460
1453	10245
1457	12241
1460	13543
1464	13138
1468	11273
1472	10293
1476	11339
1480	12339
1484	12429
1488	11957
1492	12562
1496	13661
1500	13659
1503	14084
1507	14245
1511	12082
1515	9073
1519	8605
1523	10820
1527	12044
