
808	122937
812	163151
816	196283
820	205303
824	216386
828	220322
832	182365
835	142678
839	143593
843	156894
847	171049
851	174814
855	195306
859	213760
863	190383
867	163626
871	150004
875	133527
878	126652
882	166204
886	273818
890	363082
894	419455
898	467387
902	465073
906	417062
910	382582
914	329803
917	231276
921	162372
925	171470
929	188042
933	211073
937	246374
941	244361
945	238121
949	256042
953	211251
957	113591
960	59509
964	26962
968	98174
972	159454
976	216657
980	250622
984	201001
988	131104
992	104810
996	40755
1000	116340
1003	201990
1007	258050
1011	275631
1015	217819
1019	130790
1023	71678
1027	60178
1031	121665
1035	123316
1039	73734
1042	76950
1046	166116
1050	260439
1054	286061
1058	248517
1062	219078
1066	227642
1070	249162
1074	248547
1078	221552
1082	174096
1085	107171
1089	71338
1093	126676
1097	247398
1101	349115
1105	400365
1109	433193
1113	434683
1117	419617
1121	444152
1125	504439
1128	612091
1132	677408
1136	574369
1140	338248
1144	200997
1148	289903
1152	301824
1156	165740
1160	140566
1164	269997
1167	242744
1171	92287
1175	117125
1179	228899
1183	242530
1187	193473
1191	236205
1195	305327
1199	295565
1203	238124
1207	168154
1210	101414
1214	75371
1218	138473
1222	231959
1226	282194
1230	302999
1234	333266
1238	364696
1242	397039
1246	433511
1250	446296
1253	384226
1257	241158
1261	131528
1265	215912
1269	347217
1273	418797
1277	378755
1281	259388
1285	130386
1289	191924
1292	329976
1296	359170
1300	321061
1304	296966
1308	240739
1312	150877
1316	88674
1320	181475
1324	302708
1328	343402
1332	334194
1335	279592
1339	128049
1343	116206
1347	296061
1351	383537
1355	324606
1359	138122
1363	250923
1367	443552
1371	496640
1375	465130
1378	426689
1382	421526
1386	414894
1390	360747
1394	315362
1398	304184
1402	279212
1406	237963
1410	223397
1414	250424
1417	218724
1421	166558
1425	231194
1429	317940
1433	477537
1437	681137
1441	840862
1445	921442
1449	874513
1453	710422
1457	528899
1460	365712
1464	255264
1468	291432
1472	319763
1476	281121
1480	202890
1484	121356
1488	160184
1492	200997
1496	178507
1500	146444
1503	137106
1507	137838
1511	128378
1515	111562
1519	95544
1523	110147
1527	160814
1531	224561
1535	322265
1539	414308
1542	457443
1546	459115
1550	420094
1554	342256
1558	271592
---
808	15807
812	14150
816	15176
820	15131
824	12435
828	11658
832	14000
835	14789
839	13780
843	14905
847	16251
851	14768
855	13384
859	13685
863	13181
867	12571
871	13596
875	14252
878	13530
882	14388
886	15719
890	14278
894	12770
898	13861
902	14136
906	12639
910	12630
914	14506
917	14770
921	14128
925	14737
929	14455
933	13079
937	13291
941	14234
945	13930
949	13425
953	14500
957	15909
960	16274
964	15551
968	14218
972	13761
976	13684
980	11952
984	12040
988	18468
992	23457
996	21128
1000	15826
1003	17325
1007	18672
1011	15195
1015	14937
1019	19106
1023	19190
1027	16928
1031	20176
1035	22071
1039	18193
1042	18344
1046	21885
1050	19300
1054	16612
1058	22756
1062	25298
1066	20692
1070	24180
1074	30950
1078	26463
1082	22113
1085	31494
1089	33146
1093	24215
1097	31977
1101	44268
1105	37043
1109	31135
1113	51945
1117	55477
1121	35390
1125	49197
1128	72423
1132	59589
1136	70553
1140	133127
1144	143583
1148	92387
