
808	35969
812	33270
816	40045
820	40244
824	34088
828	37173
832	39410
835	32577
839	31512
843	38162
847	36754
851	32077
855	38364
859	41105
863	33835
867	34990
871	40564
875	34977
878	29812
882	36808
886	38152
890	31450
894	35731
898	42525
902	36468
906	32897
910	40307
914	37882
917	29197
921	34612
925	39834
929	33219
933	32894
937	42674
941	40024
945	32334
949	39892
953	42127
957	31967
960	33158
964	42560
968	38862
972	32836
976	43027
980	46183
984	36462
988	39538
992	49412
996	48815
1000	48281
1003	49800
1007	37902
1011	23870
1015	43385
1019	51099
1023	34086
1027	37599
1031	55463
1035	45488
1039	29164
1042	52076
1046	59156
1050	36129
1054	45971
1058	72707
1062	58004
1066	37750
1070	78505
1074	85265
1078	43225
1082	78436
1085	130365
1089	100104
1093	82778
1097	267818
1101	434681
1105	491969
1109	415526
1113	244727
1117	55667
1121	77355
1125	123720
1128	135453
1132	184624
1136	224605
1140	206476
1144	133067
1148	36540
1152	44215
1156	71842
1160	44772
1164	7648
1167	45252
1171	46085
1175	15670
1179	24377
1183	42753
1187	26119
1191	21137
1195	56899
1199	61470
1203	33674
1207	19934
1210	39990
1214	35794
1218	19680
1222	34583
1226	41941
1230	29054
1234	30124
1238	42295
1242	37072
1246	28289
1250	37625
1253	43655
1257	39191
1261	38251
1265	47362
1269	54793
1273	52046
1277	48636
1281	68505
1285	85276
1289	66741
1292	80708
1296	196792
1300	311941
1304	360672
1308	318559
1312	213424
1316	106899
1320	51215
1324	64712
1328	133671
1332	208796
1335	247638
1339	231342
1343	169642
1347	89789
1351	26437
1355	43051
1359	53886
1363	31691
1367	13624
1371	50224
1375	59694
1378	34649
1382	14752
1386	45706
1390	51415
1394	36750
1398	26259
1402	23477
1406	13169
1410	13698
1414	21830
1417	15142
1421	11091
1425	21795
1429	18491
1433	17195
1437	31484
1441	36129
1445	27354
1449	16838
1453	18501
1457	14860
1460	8666
1464	19573
1468	17437
1472	4202
1476	17303
1480	19460
1484	8510
1488	11169
1492	19176
1496	14452
1500	4758
1503	18285
1507	18954
1511	5165
1515	14494
1519	18581
1523	7956
1527	8279
1531	18127
1535	17098
1539	9636
1542	20074
1546	37605
1550	55566
1554	63895
1558	47822
---
808	19471
812	17753
816	12886
820	12768
824	14753
828	14059
832	13430
835	17708
839	19425
843	16442
847	16830
851	17472
855	13369
859	10749
863	13651
867	15212
871	13189
875	15356
878	19077
882	16211
886	13439
890	15600
894	13873
898	9451
902	11293
906	15924
910	15041
914	12951
917	17306
921	17068
925	11753
929	12814
933	14497
937	11357
941	9400
945	15166
949	17516
953	13103
957	14450
960	17756
964	13130
968	9021
972	13179
976	14734
980	11252
984	11608
988	18368
992	19278
996	14140
1000	7839
1003	126
1007	8570
1011	14126
1015	14447
1019	8432
1023	9317
1027	18435
1031	15952
1035	6863
1039	15329
1042	16807
1046	7586
1050	6455
1054	16448
1058	16892
1062	5133
1066	16035
1070	23516
1074	12560
1078	8333
1082	22320
1085	21321
1089	5411
1093	22217
1097	49430
1101	64752
1105	69143
1109	72293
1113	69923
1117	46635
1121	10759
1125	95645
1128	184530
1132	242131
1136	247351
1140	199378
1144	113311
1148	19570
1152	45883
1156	59460
1160	31437
1164	9681
1167	34427
1171	34204
1175	13164
1179	19663
1183	32583
1187	23330
1191	12499
1195	20440
1199	16398
1203	2124
1207	15726
1210	22883
1214	14142
1218	8690
1222	22848
1226	19492
1230	4682
1234	16690
1238	20186
1242	10642
1246	6373
1250	19523
1253	18745
1257	4200
1261	17199
1265	21401
1269	8912
1273	8715
1277	18841
1281	19036
1285	11023
1289	14555
1292	28239
1296	45826
1300	74351
1304	96407
1308	96098
1312	78650
1316	58993
1320	38533
1324	31348
1328	79917
1332	133913
1335	159924
1339	148302
1343	110658
1347	63737
1351	24471
1355	23826
1359	28935
1363	23900
1367	14072
1371	13776
1375	27660
1378	26531
1382	9685
1386	10347
1390	16759
1394	11635
1398	3532
1402	13367
1406	16753
1410	6367
1414	9932
1417	17391
1421	10271
1425	3490
1429	12684
1433	14622
1437	11543
1441	12527
1445	17850
1449	13218
1453	5175
1457	15081
1460	14336
1464	3624
1468	8242
1472	13410
1476	9984
1480	2756
1484	13336
1488	14680
1492	4560
1496	9907
1500	14248
1503	8237
1507	2245
1511	11122
1515	13162
1519	5312
1523	8098
1527	13989
1531	7881
1535	3086
1539	9125
1542	15796
1546	27018
1550	34395
1554	33406
1558	20745
---
808	39719
812	61409
816	53940
820	22721
824	39680
828	58176
832	43272
835	10442
839	24271
843	28771
847	10638
851	29155
855	38121
859	11563
863	34883
867	67023
871	63195
875	43260
878	62291
882	77187
886	53769
890	36282
894	72980
898	77222
902	40221
906	39245
910	68268
914	57860
917	32990
921	58852
925	66239
929	35393
933	46935
937	75915
941	60674
945	23864
949	53486
953	64554
957	30596
960	36931
964	71185
968	54980
972	8612
976	57346
980	68962
984	30451
988	31627
992	72032
996	61211
1000	6530
1003	50475
1007	66219
1011	36589
1015	32709
1019	48602
1023	18821
1027	41279
1031	85357
1035	72458
1039	14311
1042	81608
1046	107214
1050	54758
1054	53626
1058	119433
1062	99716
1066	32527
1070	133379
1074	164872
1078	64303
1082	119442
1085	240245
1089	168164
1093	178632
1097	629628
1101	1030738
1105	1176382
1109	985365
1113	549874
1117	94990
1121	205401
1125	218783
1128	195952
1132	422659
1136	567570
1140	498457
1144	261447
1148	43743
1152	165319
1156	156813
1160	57897
1164	107027
1167	145296
1171	91328
1175	24107
1179	72155
1183	57765
1187	8124
1191	67476
1195	77543
1199	54118
1203	77886
1207	96268
1210	59470
1214	10933
1218	56699
1222	44485
1226	23162
1230	82509
1234	94101
1238	43567
1242	52841
1246	102123
1250	79001
1253	3015
1257	77814
1261	83355
1265	13716
1269	94098
1273	135275
1277	65028
1281	85358
1285	199777
1289	150338
1292	123686
1296	521979
1300	878862
1304	1009879
1308	836630
1312	438204
1316	16099
1320	221374
1324	171584
1328	102762
1332	423669
1335	608454
1339	569116
1343	351139
1347	94215
1351	90894
1355	118736
1359	55648
1363	10041
1367	22300
1371	41832
1375	75276
1378	83290
1382	186297
1386	346952
1390	445751
1394	415362
1398	269784
1402	107063
1406	112156
1410	134048
1414	87751
1417	71645
1421	98598
1425	86124
1429	71837
1433	93438
1437	95303
1441	71876
1445	67264
1449	73859
1453	58073
1457	46077
1460	61703
1464	62661
1468	47791
1472	51479
1476	62380
1480	54295
1484	36189
1488	41920
1492	57682
1496	62781
1500	67941
1503	81528
1507	86064
1511	69611
1515	55249
1519	74547
1523	86365
1527	63768
1531	21225
1535	31041
1539	40300
1542	43568
1546	72583
1550	86238
1554	65485
1558	48924
---
808	21793
812	23786
816	25910
820	23202
824	22264
828	24053
832	21723
835	18902
839	21632
843	23064
847	20434
851	21890
855	25342
859	22750
863	20503
867	23570
871	22526
875	18122
878	19671
882	22413
886	20373
890	20555
894	24447
