
808	46092
812	28457
816	41607
820	52644
824	37956
828	33266
832	53084
835	48529
839	29387
843	42223
847	49906
851	33315
855	31978
859	53312
863	48919
867	28404
871	46016
875	53865
878	32086
882	34318
886	56554
890	49760
894	31776
898	56340
902	72665
906	75592
910	106710
914	135870
917	120174
921	64417
925	51255
929	85379
933	70603
937	32350
941	92693
945	136531
949	129150
953	87790
957	44984
960	23174
964	26188
968	37296
972	33810
976	16467
980	40630
984	54304
988	32645
992	30592
996	65505
1000	64064
1003	18974
1007	73029
1011	155638
1015	205543
1019	204561
1023	154767
1027	73761
1031	17447
1035	71136
1039	76834
1042	33867
1046	47770
1050	87622
1054	68383
1058	25789
1062	86092
1066	102729
1070	46687
1074	70191
1078	146916
1082	128617
1085	43176
1089	248304
1093	451617
1097	543273
1101	487831
1105	321957
1109	127338
1113	28124
1117	73934
1121	50529
1125	10313
1128	25358
1132	32649
1136	41331
1140	36422
1144	72826
1148	162729
1152	239374
1156	254219
1160	194172
1164	89364
1167	12108
1171	62650
1175	60057
1179	21189
1183	23862
1187	41114
1191	25238
1195	7087
1199	29188
1203	28175
1207	9663
1210	11562
1214	22915
1218	18340
1222	2443
1226	15503
1230	17295
1234	3288
1238	16426
1242	24563
1246	16790
1250	1936
1253	19050
1257	24319
1261	10574
1265	18242
1269	38739
1273	35292
1277	13548
1281	36624
1285	57146
1289	55783
1292	93161
1296	187632
1300	276951
1304	312990
1308	276176
1312	180262
1316	68845
1320	55265
1324	80024
1328	49006
1332	23692
1335	66652
1339	72059
1343	42129
1347	47484
1351	75849
1355	61290
1359	33387
1363	102040
1367	165212
1371	187606
1375	166789
1378	118333
1382	66590
1386	28980
1390	8086
1394	17947
1398	28231
1402	30336
1406	22975
1410	14639
1414	32282
1417	48198
1421	37740
1425	19614
1429	90556
1433	164196
1437	209549
1441	211538
1445	168760
1449	95068
1453	18208
1457	34447
1460	50774
1464	35084
1468	4781
1472	29848
1476	37619
1480	19859
1484	10817
1488	27946
1492	26079
1496	11356
1500	18843
1503	27597
1507	19279
1511	14688
1515	26460
1519	24220
1523	10034
1527	14605
1531	21594
1535	16187
1539	14031
1542	22514
1546	19904
1550	11993
1554	20374
1558	22827
---
808	25407
812	30883
816	27530
820	20606
824	27658
828	33170
832	26045
835	24615
839	36909
843	34960
847	23985
851	32937
855	37605
859	25729
863	26884
867	43606
871	41053
875	25043
878	44352
882	55461
886	32815
890	35104
894	67699
898	58621
902	22255
906	118470
910	217298
914	261320
917	227373
921	135059
925	34029
929	46361
933	64541
937	32577
941	35724
945	116017
949	182873
953	211846
957	191346
960	130459
964	54297
968	9144
972	39558
976	32455
980	8355
984	24308
988	22932
992	8956
996	26325
1000	27058
1003	6304
1007	37910
1011	75980
1015	98538
1019	96000
1023	70074
1027	33868
1031	9125
1035	18401
1039	18907
1042	9472
1046	6094
1050	15207
1054	14575
1058	4841
1062	13077
1066	17561
1070	9336
1074	6211
1078	13403
1082	10749
1085	3896
1089	10870
1093	16952
1097	23759
1101	37038
1105	43946
1109	32976
1113	18203
1117	32486
1121	37190
1125	19086
1128	25764
1132	53771
1136	49110
1140	34851
1144	116969
1148	205527
1152	250336
1156	231395
1160	157676
1164	61086
1167	23219
1171	54118
1175	38430
1179	4328
1183	28909
1187	31863
1191	13781
1195	11809
1199	25543
1203	20136
1207	5092
1210	18264
1214	18970
1218	7182
1222	13026
1226	17476
1230	10232
1234	4885
1238	16431
1242	16895
1246	6240
1250	13845
1253	18958
1257	10551
1261	5499
1265	14083
1269	13623
1273	5428
1277	9639
1281	16612
1285	13179
1289	8430
1292	15233
1296	18429
1300	18694
1304	20473
1308	21757
1312	18795
1316	14694
1320	14051
1324	9130
1328	4924
1332	8475
1335	2905
1339	10095
1343	16715
1347	14502
1351	9107
1355	11798
1359	13787
1363	11521
1367	38159
1371	67238
1375	75378
1378	56866
1382	23515
1386	14954
1390	30387
1394	24349
1398	8038
1402	24720
1406	28184
1410	11233
1414	15035
1417	35386
1421	36532
1425	8310
1429	46488
1433	109297
1437	157478
1441	175267
1445	155715
1449	103399
1453	39868
1457	25243
1460	42330
1464	33313
1468	14010
1472	21836
1476	28515
1480	19547
1484	13986
1488	22980
1492	22140
1496	13399
1500	13644
1503	18375
1507	16547
1511	12756
1515	15931
1519	17413
1523	13640
1527	13434
1531	15967
1535	13819
1539	10019
1542	12406
1546	15425
1550	13548
1554	11665
1558	15082
---
808	18592
812	20603
816	15094
820	9309
824	12793
828	15900
832	13275
835	15318
839	24208
843	21761
847	13435
851	18027
855	17874
859	9562
863	8598
867	18648
871	18943
875	13185
878	27824
882	31591
886	14481
890	16273
894	31195
898	26949
902	12954
906	60742
910	110555
914	128244
917	107275
921	65650
925	19819
929	23645
933	42559
937	26835
941	16393
945	69907
949	124927
953	161545
957	155922
960	107845
964	44546
968	14659
972	36222
976	33981
980	15490
984	24900
988	33074
992	21649
996	10170
1000	16993
1003	17576
1007	10475
1011	5448
1015	21026
1019	32320
1023	33675
1027	27035
